step,examples,loss,train_seconds,elapsed_seconds,sample_index_hash
67,268,0.055130064487457275,6.6833388762315735,6.684122125036083,2d8b3211c9beeec85bdc314c8d568554272ad8feb03d1adbab97d6fbe4655bbc
68,272,0.05727408453822136,6.788481835275888,6.789275208022445,729c1eb235de95ca3f21f501d46eadf09f8706ed0837e1694410b2ea0ba7dab3
69,276,0.0561334453523159,6.888201460242271,6.889005333068781,f228bab571400bd7638008e69957bd7d0a197c8367371582bd0cde40135d7d97
70,280,0.05214406177401543,6.986459627281874,6.987274417071603,40e950ea6c6d1242eae65d4cfd97c55ab3cef74c496bc21c64c3b96b586e268e
71,284,0.04927835240960121,7.08360625221394,7.084431249997579,316cd5c4831530de3edcf8acdfa8bed6d6e9d3221a5eca064c9e5ab1b0f131d6
72,288,0.06586718559265137,7.182859461288899,7.183696250081994,517598301171645f4e10709b9cb20c51a420e1c029200ffa6401ba5e651df97e
73,292,0.06475429236888885,7.289936836343259,7.290783750009723,d99a5f89f0c4ce4765367ecc2ce63cfb79b90fab664ab50622908edd740b700c
74,296,0.06166839972138405,7.388604669366032,7.389461458078586,d752d3c110e9ea78caf2bf1ee21f009d9700917facda4e2c21bc450dac116aad
75,300,0.04783500358462334,7.486012419336475,7.486879708012566,c5acb73e7d5687e973535da5caa31ab0f09a63ff5189f5769efaab470727517e
76,304,0.052295755594968796,7.58509996032808,7.585977417067625,d0db2f759829ca950c0bd67593edd27d00111176c2d51b726690c2e21da86069
77,308,0.05302513390779495,7.683650418417528,7.684536833083257,f4cdefb2e9be5aa22fee8cf30a4a2d21fa54602d608a756f100dd5bae422ee87
78,312,0.050025276839733124,7.783337251516059,7.7842357500921935,9301ef55c1163789b958d5a5ded1919b3140f26bbc533f8ecbc17d710f7d770b
79,316,0.051312945783138275,7.881951334537007,7.882860874990001,33528acb6f34f517b13117d469b21c94607698c39a6d670428b81df4ca390b89
80,320,0.0539594404399395,7.980243917554617,7.981162416981533,8a695e846bc82ce75e21bdebbbff487283921fcbef4c71e43bcaa3b12af8bcf6
81,324,0.04634838551282883,8.077727000578307,8.078654041979462,6877c919d77ad12fb93472d38cfa7e2feed40d2a2fae6f10f8b0a7e152e9dc89
82,328,0.047763366252183914,8.174183916533366,8.175120250089094,3e40cbf545e365c6bc1023f5f0c57d94bc5b1d4c2e372b78ff10ca5b4c2fad06
83,332,0.056858837604522705,8.282012083567679,8.282957541989163,9eee652e0b17cf31d82af4bbd9457623d4bf8e8896e6f56602d462205e93399d
84,336,0.057218801230192184,8.380387250566855,8.38134116702713,94b9fb1cc799c7a93d9c8dd830ad7e47decd6163649b7352c003fd2129eea87a
85,340,0.054667722433805466,8.479638209566474,8.480603832984343,d1ee94940b14a556495a590601fd34064fba398882e6b71549cb5cde5c87fa05
86,344,0.0483551025390625,8.578616959508508,8.579595667077228,957d0bf8d80702fa44a5aeb64b27890b4793605afe6daa4803be0fc4c88edb74
87,348,0.053193047642707825,8.675280084600672,8.67627054208424,1dfaf1cb48dd43275e789a11c9676001d626c534159ae12df1733fe3269209e5
88,352,0.05424420163035393,8.777015167637728,8.77801754209213,c8cb5820e8b6ed300f8a7d413cc69186aef779922c787266f1e91390a2aa39e6
89,356,0.051480263471603394,8.87412912666332,8.87514525000006,740234fd66d40f6abcd53c54a0786d53030d3dff0a7c37b9d7357b4ce7858e50
90,360,0.05438677966594696,8.973039834643714,8.974068416981027,0bd2fe405593764f7785c6feeee0860df8c6bcb000a80ef3900375eadd4bc2e9
91,364,0.051362212747335434,9.069957043626346,9.070995500078425,0b8a1156c4254084ed130105ac0be8fa79aace91952112424db9fb590afbed6c
92,368,0.05625459551811218,9.166472085635178,9.167520125047304,5d151a4f3e56f6c703789fc64ae4774b39f0960a42ff93bef882b57a17563ec4
93,372,0.057958029210567474,9.274637418682687,9.275697667035274,67a0203219c37d6eb25c49fed33f62bb176fa9e7e7fbc12db09f143aaae30bfc
94,376,0.05868406966328621,9.372691751690581,9.373763874988072,6e775eeb4478cb50d23ebaa72d764ca088a13557385099ff44c4c3e8c82d4930
95,380,0.06270536780357361,9.470050376607105,9.471132125006989,abe76cc02aa74dc4bd075216da97914f444a95fb45b00a436b303cd8fe701eb3
96,384,0.04602468013763428,9.567701876512729,9.568793167010881,f6bca19dd21cc2b11f502d89ec03b604de2c11aed1d775c31eb698bcb8c9c981
97,388,0.049484170973300934,9.665655209450051,9.666756708058529,2ddc77ecfb16c08f1c83d2b422e8da04e78388b9a1c924149383b598978d294b
98,392,0.05511396378278732,9.7630595844239,9.764169125002809,704f1714646f65cc2b0e12a6de44e98235c36037db5621cb37a976eef69883ae
99,396,0.05478556081652641,9.862172209424898,9.863289417000487,10d71aa45df27432766ac2f36728f2366de7df9f4a8a88780bd7a9754f8899b9
100,400,0.044985927641391754,9.960816376376897,9.96194158308208,35f7c3762edd4cbb2383a5a75e85a4242a526e459b3311ccff6e60a8dbc2c718
101,404,0.046118102967739105,10.059823001385666,10.060957291978411,4d7802f2debaaeab02328966006dead5cf894771f3b9fca0e489f68438ead4d8
102,408,0.04826053977012634,10.15833054331597,10.15947525005322,30287adc2c82057ea5a0ee45af4ef02592ac177b04353600fdee79756116f726
103,412,0.04588371142745018,10.262518126284704,10.263671167078428,97da9a51eb576c8ac0d90925854f9794399b38e1228f4b3e6a1f34bad46833cd
104,416,0.05257081612944603,10.362123543280177,10.363284917082638,07793aac54508553b5e9417170fa066bb2c11ec64edb97595cbb381ecce1ef04
105,420,0.04802925884723663,10.461322835297324,10.462494792067446,799466f7055aa1d5951d7ff0f9dc88e32d52e02efd9d9e7ad68054452ab7db11
106,424,0.046662237495183945,10.562648752238601,10.563832833082415,ab5d30825a6f5286d96cb6feb65b6bda4ca930ddcac077a9593dc7634c324442
107,428,0.05998380854725838,10.666095543303527,10.66728662501555,b71abdaba3c7f404918efa3fd17752206066cb8017077fe239a9118091c5a75f
108,432,0.05066357180476189,10.770025585312396,10.771226417040452,c1053826a59f16c152a4c10233d5ea13ae2c52d21cbf9e4f239032db5a4b4511
109,436,0.06307507306337357,10.869108877377585,10.87031895807013,f96ed108f6ab7979075e54725d71873a5501a0601ccfb34d086221ea2ce0c002
110,440,0.04785780981183052,10.968283168389462,10.969502917025238,70a98a8ed75ae9f4887c807878e35a9108023c7c5aca2611131a7400b27d7c00
111,444,0.06324891000986099,11.06814050138928,11.069369542063214,2ce70ae58d3cd2725a6abf70f44bebedb4bb0387d9ac5c45f2843544587093a6
112,448,0.05721569061279297,11.160524876322597,11.161764041986316,a72ce6e6a5fea5da1221ec7e0159d542c206c15b6ba8a475264b6073054d3b5f
113,452,0.05476926639676094,11.265641793375835,11.266894583008252,f85b8d2bfd4ca9ad68cf30e664bdbe7c2535c81e939b47e3264038911ef22f29
114,456,0.04603422060608864,11.36504654341843,11.366312583093531,cfc0defaf49d772c9cbf55a099fe318a7eefe83c683556f4ca4599bb76f668a2
115,460,0.061615701764822006,11.464834293350577,11.466113333008252,c01e4a3442b65cc8b36c88329b7bd7703db7f50c8097c3588d1446d3b6299ff0
116,464,0.050609927624464035,11.56428658531513,11.565577832981944,de33bf1966917dfd8025f8dd8268f68702e02a8c9c00d643032d0d34205a6ef0
117,468,0.05626905336976051,11.664603710407391,11.665906667010859,50b2bd3c110f4ffbe1242e94044162385439e145429880589aaf17739e7775c8
118,472,0.05150565877556801,11.763051044428721,11.764364667003974,fc77ccaa6b2066976dbdac00f8bc3fab7fb5c3cf74f3595f5557ce8dac085bc0
119,476,0.05531871318817139,11.86154596041888,11.862869333010167,0ae6f61db2f1665005a13dd4a0430448a4cac737faddf13b8abc9a1c00e3905d
120,480,0.05324695259332657,11.960287418332882,11.961620833026245,701bb3241ecaf4873aee502d2165283893a753c8853db609ce4c430ec4aae2c2
121,484,0.05724406987428665,12.059502043295652,12.060846667038277,fce3ecc61dcb217be161cd9bc44ae5bdbb06a42008fed427e02703d4c672a1d1
122,488,0.03916911780834198,12.159387793275528,12.160743416985497,9aa65d34a04514bc9f9b0f1f18db6429cc5c9e970699d73b0fff21f26b768ffe
123,492,0.060848820954561234,12.266905209282413,12.268272000015713,61be3d411dfe2e313fe318846781f83602a326eefe7971b213e7b25497fb6a82
124,496,0.053032394498586655,12.369348792242818,12.370726833003573,a4211e075f60da55869a9585de28706d19078fdae6d41edbc09b46e6be52580d
125,500,0.05516137555241585,12.470120917307213,12.47150933300145,35ec6720d9af148db2f1122cc01a2cc1aa9f0a3a9991c69520da9c1efd43ae8a
126,504,0.043627843260765076,12.569548750296235,12.57094650005456,03512de08efa2f060d01fab99ef07087613ded0d3e3fb5a3b63bf19435850a28
127,508,0.04075107350945473,12.668408959289081,12.66981554205995,d49381e07e082a9fc5fc0aafa6543c00343af878efc7570b4f35eb3951abf08b
128,512,0.05304252728819847,12.770208001253195,12.771624749992043,519a2db86141721f260251254863cde14ad786e74d231c0c7bd5168c27d04f60
129,516,0.05561307072639465,12.866130126290955,20.58134654199239,cd0aa51d598c610adc6e141774b453e1d6e13767cf0def442e7d6cb36c383101
130,520,0.05941230058670044,12.972864084294997,20.68809479207266,1bcca494e40ec5e6648d8603d8d548e7fabfb1ffecaca6c521308b173958b3db
131,524,0.04458467289805412,13.073722126311623,20.788965833024122,102f1f8306ef0df2db72ab177ef53feb9ae9035f8718555e98e3edff4e0ed341
132,528,0.0512995570898056,13.173523417324759,20.88877816707827,44ba81b1e7fe46748eebeb58bcde254adea8e916e3cebd20499ee23c48b9c3ee
133,532,0.05224861949682236,13.273103500367142,20.988370125065558,d71b21cd7fbad68824a509d7550d87a575597f33482f84219fc2e5031b591542
134,536,0.0572286918759346,13.37299020937644,21.08826804207638,1140e6051d9c65b309943d2ec41f89b8fd9af1f41e7915730734a8c15933ea56
135,540,0.04261372983455658,13.4730882513104,21.188376749982126,b49af2179c7884333d7dda085e77333ae481b5b13b334356c91d7e761c191cb0
136,544,0.05678869038820267,13.577069334336556,21.292370000039227,2e667cc17027237b302b8fd799cd3181d0edb7aa8e2b7d851c50042f7869feb4
137,548,0.053488098084926605,13.676944584352896,21.392257500090636,60cab191759f745aaa0eee639d42016a14372d43e6c063e3a6d3f98544baa66a
138,552,0.059930674731731415,13.776963168289512,21.492285375017673,ea96005ac5f2cc0432902d208124c65397b0894ec309c70182f734729fdb6fb9
139,556,0.04953227564692497,13.875889710267074,21.591222917078994,75589644b6cde4b00284c30c169dab9bca9944cbe796f80ecad4e7b7ede73323
140,560,0.04622494429349899,13.975966544239782,21.691309833084233,c8369a3d09d8c66669ed6a9108273f0f7ce512bde21e5ce878270fd17ea55295
141,564,0.0477057509124279,14.076261419220828,21.791613542009145,578da5fea878827e7242c05d08b06bec835c443f7b1c01ed5dab295791268369
142,568,0.04639188200235367,14.176441752235405,21.89180404203944,c7b85876c6103d92088ca38997e74995ead9869acffd4cd0e960baf1b035c376
143,572,0.056239061057567596,14.276245085173286,21.99161841708701,c03fe9b49e4597e45a127d43c3c3b85207f481a61258d567969441e46dbd572d
144,576,0.04935021325945854,14.375709252199158,22.091091917012818,8515a05013c676daead0dd879846d3228935618ebf46243b9c21fa5197f42f94
145,580,0.04792159050703049,14.476143627194688,22.191536667058244,df348c7b826f9c3e71eef5413f0a2f6f1c264edfa00451f6471c44ea64f3ae4b
146,584,0.054400984197854996,14.58053379424382,22.295935375033878,30b3f52acb34cdf778339c0fd1e6cb9b7b055c27af15a0a3c944f23af40a7e17
147,588,0.048522353172302246,14.68061358621344,22.39602595800534,4888887844e4a520fe3a0abd8f17a14187d5fdd54bd9a0c9b8b5c5336176fc8d
148,592,0.05583702772855759,14.778687711223029,22.49410950008314,5c2f09d422bfc677da8206b07424e334027cea24f1959083b5944748fb721a96
149,596,0.05414624884724617,14.876826627296396,22.592258083052002,d9a854c0292ed5994e5d4366c9c6d5aa260ba6a1fa5e0181e4ea5226afb5e760
150,600,0.04742436110973358,14.975146043347195,22.690588833065704,b77953e33e88e645651efbe2fe620ee08299e999b724ac080533aa9e74806259
151,604,0.05450382083654404,15.082087543327361,22.797539875027724,95d0235e8c19eb5ea022d42da2e4d927aa5f910a1b4a5c090662caf89812461e
152,608,0.049456577748060226,15.180154584348202,22.895618167007342,3b5c6a289db3357a5d21763ea8f6fb51dc25829550864b102e1e6fb84f648396
153,612,0.06239481642842293,15.27761104342062,22.99308858299628,8de1275e3ad6626e07c9f755e595613f6733c85827e38975313e097015bba68d
154,616,0.047792159020900726,15.376368085388094,23.09185729199089,c7805a4468a952b1045fc3266a544d2103ce59be721786c3cbdb2e0b7c01117a
155,620,0.054292064160108566,15.474376793485135,23.189875542069785,db275fb29c6cb47da37964803a322f1035915b4d5fd3cf7cd674e910651ac817
156,624,0.055925752967596054,15.577632085420191,23.293142292066477,82274e3dcf3eb7d4b2c7df0c3b5a130b0f7558429bbbee10d7735886ebdf6ddd
157,628,0.05897632613778114,15.675850293482654,23.3913732500514,ff43183020a89b1f9ac42c007af7bea0cc46bf6255511b671690d2cae5466ed1
158,632,0.04668143764138222,15.773369126371108,23.488904542056844,96ecee16a9a6423eec5afa43bd1ff81459efdb5d283e1c4453b162ace024e340
159,636,0.056204210966825485,15.872835001442581,23.588382082991302,24599790d9269c56990cac7d7db2f87abedbe3055710ccae74f6705303a2e795
160,640,0.05590883269906044,15.971030501415953,23.686588958022185,1bd803a4e8753f8c926f80f6ecd0134f995e631602fff42bc74621d28427476d
161,644,0.06123857945203781,16.070851710508578,23.786420583026484,d5add063541eb7c30258fe5781e8b8e7777351629250efb013a2877b88d5844a
162,648,0.05491786077618599,16.170503168483265,23.88608262501657,de18e8bd7b9bcef9c2436f001481bef49b25205aefc3a45f8584725135e5f654
163,652,0.04028211161494255,16.268931210506707,23.984520583064295,783dbb3390b6732e2d2d08334391c1d2790312329b01e3e86447217b9ca0bd44
164,656,0.0428699292242527,16.366664169472642,24.08226358308457,a04ba8d47df6db242534645238b72627dbb396f144a146bfec475c84edd49897
165,660,0.05407831445336342,16.463841836433858,24.17945045803208,b3f4cc257fa4ae46a0a39f84b94e5c170e32bb6d71fa4b9575a93e3a3a1c0573
166,664,0.05866476520895958,16.571234253467992,24.286851083044894,b92d19ef2445d45540bb4d5743e61615aea56bca0b0218bd6121401e92b787bd
167,668,0.044619057327508926,16.66902842046693,24.384654958033934,c599e0c4c3564128311740da99d66b0b1956c24a020f4343533491ef1f571033
168,672,0.04764562100172043,16.766706462483853,24.48234362504445,06bc5be8d1d824d661135952bd36d3a8c51e4f90b1dcf0431fa2748dba1f77dd
169,676,0.05369246006011963,16.864582462469116,24.580230250023305,31c068e0b09b85c4e9d26ba8527162c31dfb61bc81fc71fd7d2f1217077ebbb7
170,680,0.05000817030668259,16.962019587517716,24.677681375062093,f299c5b1f03c9509d4dfffaeba2d854f3ed6c3874076cdae732ceb2bfcf7d7a8
171,684,0.050106655806303024,17.061556337517686,24.777232750086114,bbae21adf6ad52b6258b78acc9e93d073b150ff8cf12c6c2efd093460fee1ad0
172,688,0.05919855460524559,17.15939237945713,24.875083166989498,873e957c540ad593aa58b4e14e606680800b2eb1ee42e929343a3c0d39aa24ab
173,692,0.04864896461367607,17.256900171400048,24.972603333066218,a838736d0e01c15ea69ece49c222d6354ae6f51c759b1a99041b9457844c790c
174,696,0.05851875618100166,17.355805880506523,25.071520375087857,7acf7ed46084546b1a35c7187f624e518a2faf2536c75fe2adfd2dabb9e51aab
175,700,0.04567332565784454,17.458759671542794,25.174485000083223,6c72f12025436d67f5ec7ef4278ad8ee02d47c802d9e60967148aa375658ac7a
176,704,0.059705864638090134,17.565315296524204,25.28105258301366,cd761c97cd18e7ee919b61c85341e46636d8c1a3add2323364a9796bc1ecd427
177,708,0.05374238267540932,17.664810005459003,25.38056012499146,768290a29cad67d391f4e75214a5dedd3354c35c25818b837e30a98ec580e396
178,712,0.050543323159217834,17.76411004748661,25.479870458017103,2104d9e8d9b8eff6c0c1de51ce346fc9b2a671fc84a1d810cce91b5d106bbbf7
179,716,0.05080392584204674,17.861888381419703,25.577658500056714,13c0900c68ab951d7c4d7a9678f8c78f537d9b99ca327eb4e094419b5d5cd159
180,720,0.052619416266679764,17.959958340390585,25.675737083074637,1e2b8f528e9710bcd4cff97fd397800cad5f540e63498c867897dd0019f0f183
181,724,0.06230593100190163,18.05929079838097,25.775079458020627,5149a9b6a508de12e9de7c2b324d30d56c32b48a0f81a6ab1fd096c93af93aa2
182,728,0.03636807203292847,18.16089679847937,25.87669654202182,36d7771175f30a69471e4c13ba9a4f056dbd4765b8e93fa0e022defa9e857133
183,732,0.057008497416973114,18.260401298524812,25.976209708023816,9bb48378d4f3501d83117da7d0ce5a26e04dee3b057d97e2c3f543424800d3d9
184,736,0.06331712007522583,18.359776257537305,26.075594500056468,ad7735330d3baa29a1e4f17ba41a81be79059cc12e8e212ae01b1ef511be96b5
185,740,0.05833418667316437,18.457891049562022,26.17371866700705,d5cb318b727c74a59105a252ecaef67a638d19d637424239f08a36ee2f3071bd
186,744,0.044130824506282806,18.56307892454788,26.278916832990944,4281395779340bb53911b45b8a39e099609fee77dc22e901224eb4f3f4e7c878
187,748,0.04979138821363449,18.661352716502734,26.37720112502575,2e33ff0ab97d1c0d8df655dc6b56e7109ccfe5cb0e3e68e8c05e9c458265c721
188,752,0.05179060995578766,18.760262674535625,26.47612400003709,fcec31239e902e8490a58a75db1b3f7f14d83f36669a0b8b2aa631682eeac543
189,756,0.0510125495493412,18.857792090508156,26.573665542062372,47ea1d989f4d5af0d7ca476038b31c44db8358704e700deb6dfe3f68d1785bb0
190,760,0.04740766063332558,18.95699954952579,26.67288270802237,c35ed95d2b5d69658369b06b79bef0d7817f3467b9857f5ce38fd63fa860d83e
191,764,0.05347159132361412,19.05790363252163,26.773797125089914,d40fd3c7ac3d11190b8c5af3044b3e7153651290129129b5c7759b9adb270018
192,768,0.045279063284397125,19.15775150747504,26.87365837499965,6c5dbea44a23c04b14e980815a8660f3869dd77436bf94616be1635ce0ddfc80
193,772,0.06112678721547127,19.25948238244746,26.97539937507827,65e1f7f35186e95c6a04c57cec0e1565fc818851b6e40b252d7ab9e302eb8390
194,776,0.04638219624757767,19.359480174491182,27.075407625059597,0b64d067710e8f676983ba5f26008156405f1b53838be7a315d0d4451815a8d5
