step,examples,loss,train_seconds,elapsed_seconds,sample_index_hash
322,1288,0.057870052754879,32.40645119850524,48.53665954200551,0579a55c6246bc93abe0b3d118833ec64e5880fe41f04f9dcebfff8d5b676d80
323,1292,0.05299436300992966,32.51402278151363,48.64424220798537,6b9398675b3ccc6c10f3afe27383fa709cfd80373cac1f1df5b27e6f8ab9e077
324,1296,0.05741674453020096,32.615007239510305,48.74523908295669,19ddbf344089fca326dd7caf69c28dbdb5a2753e9790556dadd480ebb86a86bf
325,1300,0.04582288861274719,32.713997239479795,48.84423945797607,c92548e33bd615f10eb9c6ba691b202a8fba9da6d9f32aa9152b8d2aedcbc5ea
326,1304,0.0430101715028286,32.81344523944426,48.94369862496387,447b5bce29c111441544f243dbca7af8c2ff9b1eea77028b20225c98e80fd079
327,1308,0.06173986569046974,32.91476453153882,49.04502987500746,27f230a62be9c9be80af32cac164f7b2c663874b4a7a7415b220381bc570a024
328,1312,0.04845218360424042,33.016373448539525,49.14665137499105,e3cee30275bf2826ad10437057bf336333c0189dff4bab608fb4e11d197bb648
329,1316,0.05089276283979416,33.11630765662994,49.24659720796626,fa22bfac4b795bdce565d4c9a96eb5759814f4471ed9c161bd250da7d914f6ee
330,1320,0.05849701166152954,33.21484694862738,49.34514779201709,267cfa03bdca685e866f0a2c2077198c506c3e7af2dfa42e7a1ee011ff154ac4
331,1324,0.04873031750321388,33.31506803166121,49.44537908292841,0c0ca67e49dd80c1c9ef1cc44225359d84a600f82ad0c1ce352596e5968abd96
332,1328,0.062296248972415924,33.41421007364988,49.544530499959365,86322d9f7c63323bd86317e19d6bd397883b39370ddb16228e22facf587504c6
333,1332,0.05791320651769638,33.52323244861327,49.6535622079391,c1ff8a9918af7c9047326100b42d0eb04fa160b0ff62f77f7945f4b4c8fec8ac
334,1336,0.047794003039598465,33.62309494859073,49.7534342079889,1e35db1aca1f517fb37fa24eee498da592757b818544add169b27fa8b588e5c8
335,1340,0.06770959496498108,33.722573031671345,49.85292158299126,cfea6bceb6bee75fd56f8627ccfb46f49a261fd237860aa917008d8f1f1429b4
336,1344,0.05879418924450874,33.82105369877536,49.95141374995001,1f43db19160244e7857f7d874682b8cdda171dbc8b9f545cda199319755e731c
337,1348,0.05554414168000221,33.91859561577439,50.04896512499545,cbd31371f04a82c0e628aedff27f563f3b1dfe4196d3c2f2e1b7d1f111aa3387
338,1352,0.055023469030857086,34.0179053657921,50.14828566694632,bcd8f6500fdd449f80f1b3d851b2db87372e0368d7fa35b447e66128482e5748
339,1356,0.05575497820973396,34.11628090776503,50.24667037499603,1c2842f535fd09a654a7476ff186baad0762e7c6f3fe062157f2bae917dfa742
340,1360,0.051325783133506775,34.216814865823835,50.34721425001044,3459cc286d2cb3d9b3b29dbc882651722c6398e31543e87cca118081ba8923f0
341,1364,0.055626846849918365,34.31651115778368,50.44692145800218,702b2b325cc9629882ad39939cf0b6d9e032481dc12d5bbcd60dd6c3ef137f4c
342,1368,0.06439036130905151,34.414335949812084,50.54475779191125,4877d25df2c4a18fa6a9d62d5188c335457593d82e78a5a848bc45578a0ba29e
343,1372,0.06699980050325394,34.52628503390588,50.656717041973025,57dbbac0dd139169fa1dbb79e23c0969e2914e557f6561315613b2f622c67b56
344,1376,0.04651177302002907,34.62709461688064,50.7575399170164,f07cd8095e8f0431379afb924c5c3bec43afd1eb3f1c5eaa4af0751dbeec7bc1
345,1380,0.05699560046195984,34.72657128388528,50.85702649992891,a03a15a064742a837c1a78bca07743a309f161623c93422e06372e12e24dc019
346,1384,0.046457599848508835,34.82650319987442,50.9569686249597,82274af856c502785e7d791377ceb92fc6832a3c7cdc19c83afd852cf0553e50
347,1388,0.06220449134707451,34.92511940782424,51.05559916701168,a61f370814443352edcffb95ce518a2da17df1df5929cbc13e392db6e943eb22
348,1392,0.044522326439619064,35.03152544982731,51.16201570793055,32469e958e14eae7fc6a0e820e274df5cf9d488652d24e3f863fbb84b5200aaf
349,1396,0.05311892181634903,35.13098949182313,51.261493249912746,111c79b92e5bff4cc18658c07078aa51c21d7b4e5cea09d19adeac45a3d4eb52
350,1400,0.04252273961901665,35.23230182589032,51.36281908291858,31f0f3a9e5cbbae31ae94fd0e5c67f63dcafc4267647381de4c2b96bb707f9f7
351,1404,0.05583270266652107,35.33245132595766,51.46297933300957,3a9811ffd077e8332d8fbac7f54a5b4c34e7230e4a6854cf3a22f3fda858f99c
352,1408,0.06355449557304382,35.43151170096826,51.56205266690813,910f10083c262bf386e76104548486bf40befb11cbaa5483dffa4af4b5a8158e
353,1412,0.05447585508227348,35.53865107591264,51.66920320794452,670c0fa645789ffff8b2199c794c730dd6f92d80b8e3a3777c6d7ab36bd8d483
354,1416,0.0534774586558342,35.638476283987984,51.769040041952394,acce950402644c5a4581a96674767396e2a32a8cdce0021097e0952d40661746
355,1420,0.06354548037052155,35.7371248670388,51.867698332993314,e1bfdd8428806a302efaab8c1ada95641f4a62090e7ae419b3dc8ccf47ccb01d
