step,examples,loss,train_seconds,elapsed_seconds,sample_index_hash
106,424,0.7024984359741211,9.486952995415777,9.488102375064045,0676170cf0920e716355454f8e3855ebbaac5f587ef344e93c3eacebe511851f
107,428,0.4850923418998718,9.578189203399234,9.579350291984156,4ad1c2224fde8e12d674615c0715c84b870147d71ae682fc0f32b9f827f5d654
108,432,0.6825109124183655,9.66846270347014,9.669633500045165,a7489bd031e20421738bfe111f36bfa25d8ad0029ae089dee0c5621ba22d5ee6
109,436,0.8291122913360596,9.757085119490512,9.758265292039141,54b5593baf4555da99b36a2f8c4591924ed64ea2935efc9e5608c9a4f6236c8a
110,440,0.6049509048461914,9.850854494492523,9.852044209023006,7440ef7aa7341c796196891db0a9bdc3808a63f3b7c08ea5e78d5f0f5045b1f2
111,444,0.53590989112854,9.942088577430695,9.943287917063572,b4f72e232dbb12b506489e8eae9c0049c8d6de2625e7d096cae13c6f5e1a24e1
112,448,0.54676753282547,10.029744744417258,10.030958542018197,1fb356ee0df1a8584d4847675587d14168013a0017574d4f3769ee5cf522269f
113,452,0.5376557111740112,10.117025286424905,10.11825141706504,50d8c80ab461559d0db3b75017f341a07f917ec2c9e32ade25661b6821449e59
114,456,0.4811880588531494,10.204435078427196,10.205670666997321,92e363f7de2c07db7cacd7a1e80cd53e6afa91b05c4ce047be5a12a627543f2f
115,460,0.6463546752929688,10.295213411329314,10.296459250035696,39be2b0097d129c7fbe36bd4bf371ab4ba23fbeb4c1f23abb9465a86a08cd7af
116,464,0.6402050852775574,10.391053036320955,10.392309291986749,08eefae79ea5e315029ff4ccd53d88d0282c00091004502645f253c637a51d26
117,468,0.5814287662506104,10.478899119305424,10.480164500069804,29e39b14c1bc35c1c4328fb03c193b723e750eb36c2ec19827761660c1a564c1
118,472,0.4417375922203064,10.567190494271927,10.568465167074464,ffccfea259215e022b8a4e3c94ad589e457c7580c3828e98a9656ad1f071b795
119,476,0.6934833526611328,10.65451745223254,10.655803499976173,0e32caf6f0a16a42557b341fd92185e409c7de9b4fe1346f06dfb7e024237ed9
120,480,0.5161030292510986,10.742603619233705,10.743900374975055,efb7e42355ce0b4f8117ebaac248617bde4fbbd374fe188f419598deeaac30f2
121,484,0.527673065662384,10.8315752443159,10.832882250077091,83b8e74ef70ce2e6411fa984e3a7fd80ed8ad18987a0be27a8a54527dd5c663a
122,488,0.4841424822807312,10.919877202250063,10.921197167015634,6921a61a608e5a78411ee0516a69a83edab3adc044ec5b825f717b6806e03cb6
123,492,0.6556079387664795,11.007557243225165,11.00888791703619,94dddbb8c89ea90eb2d4f730783e723c340f712220b45a4e1788b00a03a02f45
124,496,0.5286213755607605,11.095006952178665,11.096347625018097,cf071828d43f580737a7248ba3c78c484e638629a15f486d1e8678116eb3d758
125,500,0.5148639678955078,11.182927368208766,11.184276874992065,988160e7608dd9f88666d748a9dcff5f2d90ab43f8cacad200e5b0d7e4362e22
126,504,0.5524247288703918,11.270599160226993,11.271957791992463,44b8a16123e5a7631058acc0366d95c2e2b6e5923034290d4ab6914e9918a4c3
127,508,0.5844436287879944,11.369378077215515,11.37074670905713,b10eb4685b03ebdc314c8207f532dc5b9385200f6dc9075afab8a5103d78d5d9
128,512,0.47944769263267517,11.458268452202901,11.459646375034936,54fd79ff40c3b23be73e93cd04310d37f9399b4a480a275e2b581f6e0adb25e7
129,516,0.661470890045166,11.551106619182974,24.348101958981715,9fe1fec3df23c755a8932256b905915ea1c597135b90bc8a31b060a5752e9410
130,520,0.38990578055381775,11.641196994110942,24.438208125066012,3c99a36c298610ceebadba42e6d1ba2aa515322563b0d0b14ab67cf64cfd5eef
131,524,0.44416216015815735,11.726961494074203,24.523985792067833,dbf5cfe0c6da7dea025af871c6b1d2bdb8c4234e00ede71be78c1c9be586b11e
132,528,0.6097710728645325,11.816531828022562,24.61356941703707,36afd9c62497102cb278e532cc0e6f776c72c825761d45f9a64d3194a3332f2b
133,532,0.7375993132591248,11.904645452974364,24.701695666997693,e59a11c609922d8b28538dda6f5bc58a5c07a5c9b59b9cb90c5b59cf6a212bbe
134,536,0.49728214740753174,11.992738411063328,24.789800542057492,0ec4e207ac91f1c693fbbd9ff6e4b4af135dc381c6364880d98b0cab43f99740
135,540,0.44862255454063416,12.079684620141052,24.876757584046572,cb570454dd4b6ae47a3fe269ff5574705808a04fdb5a6fecf705a05d47757ba8
136,544,0.6036254167556763,12.167558703105897,24.964642749982886,9f7f7bab12a9027277ca7dbc34d7952483e2429205d3cbd6ab1315cea16e39de
137,548,0.549858033657074,12.256703870138153,25.053799125016667,601d9c310a009331cd90d74ba7f5768288b84e598d6f942da8430995d9b55df8
138,552,0.5334369540214539,12.346367328078486,25.14347408397589,22d629c25054d72066bcef315e49993fe40c993fb5991631abd0465a57a0bf22
139,556,0.820909321308136,12.437194203143008,25.234310709056444,07aae941f2547c13f05df3eff3fcb0d01c9da8c3040f97d905c85984c0b304c6
140,560,0.49851319193840027,12.53911824512761,25.33624554204289,cf116c17214281e3ce867574e3d90266c5c65f4bffecb538dbd757c2691b4c37
141,564,0.684251070022583,12.629201662144624,25.426338709075935,eee76829d1fcf2b566962e94522c9ec454894808a51bebbc55f37c1b0f5135ed
142,568,0.5989554524421692,12.718702495098114,25.515851292060688,e88d9465338c7bc8b905a0f040517cc4b0a0ae656ef42c76becc60c7e0c9ee8a
143,572,0.4789929687976837,12.808578954078257,25.60574024997186,39b688365356ebd937a98ddc0d788a8b592760decd39d19b8d017e05d34a2714
144,576,0.8559839725494385,12.897374412161298,25.694545667036436,ccce7d52c33b7a60ffc3d010a0c4012121e6af9f97623672a9de4e9cc6678924
145,580,0.4784409999847412,12.987841996131465,25.785023875068873,ac75d08f2e8921f54dd0146aa3014b06459ee8e26ef48e35e532cf4b6aafa373
146,584,0.5655863881111145,13.075840996112674,25.873032709001563,b2b9f3818179b263bdebbca5804b5ae1888432d0b0b47eb43342feb7057b05a0
147,588,0.7498812079429626,13.164470996125601,25.96167179197073,9bca8d8a0dae4ab9621e3afcea976d0ad0b411408a8f067d5253c87aa6f273d0
148,592,0.48441773653030396,13.255522496066988,26.052732791984454,b134490337378da3a6e6a409229f55914f24ddd6f1438285304fd92ae46cd0fe
149,596,0.5064732432365417,13.345800705021247,26.14302504202351,c0ec28cc2b13bd5c3084c65fd715403354e8bd72443c618105fc5526fe7887af
150,600,0.5257212519645691,13.434718580101617,26.23195562500041,e7320014db0b429c1c7130331dd3a733ef40183a239a7f9f7547d67d038927c2
151,604,0.48853686451911926,13.536564622074366,26.333811375079677,51f67d54fffe9d8c61dd048c209258e83e794c1318365d5b19628dec4c4a78c7
152,608,0.5254691243171692,13.623924787971191,26.42118325002957,fd5c14431f270fac6715b6d7dc219111097a40799146197b379adb772ae6f8fa
153,612,0.7206277847290039,13.712587120942771,26.509857667027973,0b1dace627b93789e06817d32f2e6cbc4833f756b8b4a871557bef208bb85270
154,616,0.583446204662323,13.803159454953857,26.600439958972856,9ce1858c84c1b85d9c3bc7207fbf1253b6d3a7ce67ec2b09e44866fb0aee22b4
155,620,0.437840074300766,13.891041288967244,26.68833320902195,6b7b615fa1be3eaae9ba77467de0bccaa2448b1f935a5fc71565e96bc810633f
156,624,0.44758424162864685,13.979381746961735,26.776686417055316,9a5a3f453df6b3b517991dd45b5b0b9253e56974e27275a7c723bf9a69e03159
157,628,0.42593586444854736,14.06704557989724,26.864360374980606,aa17b14fc5052497cbdb4cd68e95d1da04862919cd7494c753e81c84b20cdca2
158,632,0.507764995098114,14.155359413824044,26.95268412504811,ef5e3dbd3e7a5cfa02abcf6b0da3765806c21356db4ba3dbd03e3e462e5608fd
159,636,0.6624277234077454,14.244651705841534,27.041988417040557,6a531dbc2371355cb85b51db376d0df7565a85b55dabccca11e32afa75bdca2c
160,640,0.5301207304000854,14.332405122811906,27.12975137506146,32babc31a34b74c8f14cf296fb5cbaa2ce972bea04d9cd992c83abbd2eb2c5e1
161,644,0.3767133057117462,14.421848997822963,27.21920862502884,0baa55eec6221ce41b2546ab440a72663e175dbf8d77f92a23e29d2f8ef0d518
162,648,0.4345036745071411,14.517753747757524,27.315125541994348,d322b8035f068cc4c49fc60d95a94f95ff7232ccaad56daf39e879728b966598
163,652,0.5437338352203369,14.610116956755519,27.40749820903875,f92f7e0a77af48f961f8f729ab5908f6e2160674a31d70f6ad983044723cf24d
164,656,0.5336365103721619,14.6992276647361,27.496619625017047,fad540ac99acded8f3679f061b64eb8d80f00a055dd59878944f591e26b744a2
